Estado;Cidade;Transportadora;Parça (Sim/Não)
PI;Lagoa de São Francisco;MG - DOMINALOG;Não
PI;Lagoa do Barro do Piauí;MG - DOMINALOG;Não
PI;Lagoa do Piauí;MG - DOMINALOG;Não
PI;Lagoa do Sítio;MG - DOMINALOG;Não
PI;Lagoinha do Piauí;MG - DOMINALOG;Não
PI;Landri Sales;MG - DOMINALOG;Não
PI;Luís Correia;MG - DOMINALOG;Não
PI;Luzilândia;MG - DOMINALOG;Não
PI;Madeiro;MG - DOMINALOG;Não
PI;Manoel Emídio;MG - DOMINALOG;Não
PI;Marcolândia;MG - DOMINALOG;Não
PI;Marcos Parente;MG - DOMINALOG;Não
PI;Massapê do Piauí;MG - DOMINALOG;Não
PI;Matias Olímpio;MG - DOMINALOG;Não
PI;Miguel Alves;MG - DOMINALOG;Não
PI;Miguel Leão;MG - DOMINALOG;Não
PI;Milton Brandão;MG - DOMINALOG;Não
PI;Monsenhor Gil;MG - DOMINALOG;Não
PI;Monsenhor Hipólito;MG - DOMINALOG;Não
PI;Monte Alegre do Piauí;MG - DOMINALOG;Não
PI;Morro Cabeça no Tempo;MG - DOMINALOG;Não
PI;Morro do Chapéu do Piauí;MG - DOMINALOG;Não
PI;Murici dos Portelas;MG - DOMINALOG;Não
PI;Nazaré do Piauí;MG - DOMINALOG;Não
PI;Nossa Senhora de Nazaré;MG - DOMINALOG;Não
PI;Nossa Senhora dos Remédios;MG - DOMINALOG;Não
PI;Nova Santa Rita;MG - DOMINALOG;Não
PI;União;MG - DOMINALOG;Não
PI;Novo Oriente do Piauí;MG - DOMINALOG;Não
PI;Novo Santo Antônio;MG - DOMINALOG;Não
PI;Oeiras;MG - DOMINALOG;Não
PI;Olho D'Água do Piauí;MG - DOMINALOG;Não
PI;Padre Marcos;MG - DOMINALOG;Não
PI;Paes Landim;MG - DOMINALOG;Não
PI;Pajeú do Piauí;MG - DOMINALOG;Não
PI;Palmeira do Piauí;MG - DOMINALOG;Não
PI;Palmeirais;MG - DOMINALOG;Não
PI;Paquetá;MG - DOMINALOG;Não
PI;Parnaguá;MG - DOMINALOG;Não
PI;Parnaíba;MG - DOMINALOG;Não
PI;Passagem Franca do Piauí;MG - DOMINALOG;Não
PI;Patos do Piauí;MG - DOMINALOG;Não
PI;Paulistana;MG - DOMINALOG;Não
PI;Pavussu;MG - DOMINALOG;Não
PI;Pedro II;MG - DOMINALOG;Não
PI;Pedro Laurentino;MG - DOMINALOG;Não
PI;Picos;MG - DOMINALOG;Não
PI;Pimenteiras;MG - DOMINALOG;Não
PI;Pio IX;MG - DOMINALOG;Não
PI;Piracuruca;MG - DOMINALOG;Não
PI;Piripiri;MG - DOMINALOG;Não
PI;Porto;MG - DOMINALOG;Não
PI;Porto Alegre do Piauí;MG - DOMINALOG;Não
PI;Prata do Piauí;MG - DOMINALOG;Não
PI;Queimada Nova;MG - DOMINALOG;Não
PI;Redenção do Gurguéia;MG - DOMINALOG;Não
PI;Regeneração;MG - DOMINALOG;Não
PI;Riacho Frio;MG - DOMINALOG;Não
PI;Ribeira do Piauí;MG - DOMINALOG;Não
PI;Ribeiro Gonçalves;MG - DOMINALOG;Não
PI;Rio Grande do Piauí;MG - DOMINALOG;Não
PI;Santa Cruz do Piauí;MG - DOMINALOG;Não
PI;Santa Cruz dos Milagres;MG - DOMINALOG;Não
PI;Santa Filomena;MG - DOMINALOG;Não
PI;Santa Luz;MG - DOMINALOG;Não
PI;Santa Rosa do Piauí;MG - DOMINALOG;Não
PI;Santana do Piauí;MG - DOMINALOG;Não
PI;Santo Antônio de Lisboa;MG - DOMINALOG;Não
PI;Santo Antônio dos Milagres;MG - DOMINALOG;Não
PI;Santo Inácio do Piauí;MG - DOMINALOG;Não
PI;São Braz do Piauí;MG - DOMINALOG;Não
PI;São Félix do Piauí;MG - DOMINALOG;Não
PI;São Francisco de Assis do Piauí;MG - DOMINALOG;Não
PI;São Francisco do Piauí;MG - DOMINALOG;Não
PI;São Gonçalo do Gurguéia;MG - DOMINALOG;Não
PI;São Gonçalo do Piauí;MG - DOMINALOG;Não
PI;São João da Canabrava;MG - DOMINALOG;Não
PI;São João da Fronteira;MG - DOMINALOG;Não
PI;São João da Serra;MG - DOMINALOG;Não
PI;São João da Varjota;MG - DOMINALOG;Não
PI;São João do Arraial;MG - DOMINALOG;Não
PI;São João do Piauí;MG - DOMINALOG;Não
PI;São José do Divino;MG - DOMINALOG;Não
PI;São José do Peixe;MG - DOMINALOG;Não
PI;São José do Piauí;MG - DOMINALOG;Não
PI;São Julião;MG - DOMINALOG;Não
PI;São Lourenço do Piauí;MG - DOMINALOG;Não
PI;São Luís do Piauí;MG - DOMINALOG;Não
PI;São Miguel da Baixa Grande;MG - DOMINALOG;Não
PI;São Miguel do Fidalgo;MG - DOMINALOG;Não
PI;São Miguel do Tapuio;MG - DOMINALOG;Não
PI;São Pedro do Piauí;MG - DOMINALOG;Não
PI;São Raimundo Nonato;MG - DOMINALOG;Não
PI;Sebastião Barros;MG - DOMINALOG;Não
PI;Sebastião Leal;MG - DOMINALOG;Não
PI;Sigefredo Pacheco;MG - DOMINALOG;Não
PI;Simões;MG - DOMINALOG;Não
PI;Simplício Mendes;MG - DOMINALOG;Não
PI;Socorro do Piauí;MG - DOMINALOG;Não
PI;Sussuapara;MG - DOMINALOG;Não
PI;Tamboril do Piauí;MG - DOMINALOG;Não
PI;Tanque do Piauí;MG - DOMINALOG;Não
PI;Teresina;MG - DOMINALOG;Não
PI;Uruçuí;MG - DOMINALOG;Não
PI;Valença do Piauí;MG - DOMINALOG;Não
PI;Várzea Branca;MG - DOMINALOG;Não
PI;Várzea Grande;MG - DOMINALOG;Não
PI;Vera Mendes;MG - DOMINALOG;Não
PI;Vila Nova do Piauí;MG - DOMINALOG;Não
PI;Wall Ferraz;MG - DOMINALOG;Não
PI;Pau D'Arco do Piauí;MG - DOMINALOG;Não
PI;Aroeiras do Itaim;MG - DOMINALOG;Não
PI;Nazária;MG - DOMINALOG;Não
RJ;Rio das Flores;MOVEL SERVICE;Sim
RJ;Angra dos Reis;RIO - BULKYLOG;Não
RJ;Comendador Levy Gasparian;RIO - BULKYLOG;Não
RJ;Vassouras;MOVEL SERVICE;Sim
RJ;Vassouras;MOVEL SERVICE;Sim
RJ;Sapucaia;CONECTA CARGO;Não
RJ;Aperibé;CONECTA CARGO;Não
RJ;Araruama;MOVEL SERVICE;Sim
RJ;Areal;RIO - BULKYLOG;Não
RJ;Armação dos Búzios;MOVEL SERVICE;Sim
RJ;Arraial do Cabo;MOVEL SERVICE;Sim
RJ;Piraí;MOVEL SERVICE;Sim
RJ;Paty do Alferes;MOVEL SERVICE;Sim
RJ;Santo Antônio de Pádua;CONECTA CARGO;Não
RJ;Bom Jardim;MOVEL SERVICE;Sim
RJ;Valença;MOVEL SERVICE;Sim
RJ;Valença;MOVEL SERVICE;Sim
RJ;São João da Barra;MOVEL SERVICE;Sim
RJ;Casimiro de Abreu;MOVEL SERVICE;Sim
RJ;Barra do Piraí;MOVEL SERVICE;Sim
RJ;Barra Mansa;MOVEL SERVICE;Sim
RJ;São Francisco de Itabapoana;CONECTA CARGO;Não
RJ;Belford Roxo;MOVEL SERVICE;Sim
RJ;Três Rios;RIO - BULKYLOG;Não
RJ;Três Rios;RIO - BULKYLOG;Não
RJ;Rio Bonito;MOVEL SERVICE;Sim
RJ;Cantagalo;CONECTA CARGO;Não
RJ;Itaperuna;MOVEL SERVICE;Sim
RJ;Bom Jesus do Itabapoana;CONECTA CARGO;Não
RJ;Natividade;MOVEL SERVICE;Sim
RJ;Cabo Frio;MOVEL SERVICE;Sim
RJ;Cachoeiras de Macacu;MOVEL SERVICE;Sim
RJ;Macaé;MOVEL SERVICE;Sim
RJ;São Fidélis;MOVEL SERVICE;Sim
RJ;Cambuci;CONECTA CARGO;Não
RJ;Campos dos Goytacazes;MOVEL SERVICE;Sim
RJ;Carapebus;MOVEL SERVICE;Sim
RJ;Cardoso Moreira;CONECTA CARGO;Não
RJ;Carmo;MOVEL SERVICE;Sim
RJ;Mangaratiba;MOVEL SERVICE;Sim
RJ;Conceição de Macabu;CONECTA CARGO;Não
RJ;Miguel Pereira;MOVEL SERVICE;Sim
RJ;Cordeiro;MOVEL SERVICE;Sim
RJ;Silva Jardim;MOVEL SERVICE;Sim
RJ;Trajano de Moraes;CONECTA CARGO;Não
RJ;Trajano de Moraes;RIO - BULKYLOG;Não
RJ;Santa Maria Madalena;MOVEL SERVICE;Sim
RJ;Duas Barras;MOVEL SERVICE;Sim
RJ;Duque de Caxias;MOVEL SERVICE;Sim
RJ;Resende;MOVEL SERVICE;Sim
RJ;Engenheiro Paulo de Frontin;MOVEL SERVICE;Sim
RJ;Itaocara;CONECTA CARGO;Não
RJ;Rio Claro;MOVEL SERVICE;Sim
RJ;Guapimirim;MOVEL SERVICE;Sim
RJ;Iguaba Grande;MOVEL SERVICE;Sim
RJ;Paraíba do Sul;RIO - BULKYLOG;Não
RJ;Itaboraí;MOVEL SERVICE;Sim
RJ;Itaguaí;MOVEL SERVICE;Sim
RJ;Italva;MOVEL SERVICE;Sim
RJ;Itatiaia;MOVEL SERVICE;Sim
RJ;Japeri;MOVEL SERVICE;Sim
RJ;Laje do Muriaé;CONECTA CARGO;Não
RJ;Macuco;CONECTA CARGO;Não
RJ;Magé;MOVEL SERVICE;Sim
RJ;Maricá;MOVEL SERVICE;Sim
RJ;Mendes;MOVEL SERVICE;Sim
RJ;Mesquita;MOVEL SERVICE;Sim
RJ;Miracema;MOVEL SERVICE;Sim
RJ;Teresópolis;MOVEL SERVICE;Sim
RJ;Nilópolis;MOVEL SERVICE;Sim
RJ;Niterói;MOVEL SERVICE;Sim
RJ;Nova Friburgo;MOVEL SERVICE;Sim
RJ;Nova Iguaçu;MOVEL SERVICE;Sim
RJ;Paracambi;MOVEL SERVICE;Sim
RJ;Paraty;RIO - BULKYLOG;Não
RJ;Petrópolis;MOVEL SERVICE;Sim
RJ;Pinheiral;MOVEL SERVICE;Sim
RJ;Porciúncula;MOVEL SERVICE;Sim
RJ;Porto Real;MOVEL SERVICE;Sim
RJ;Quatis;MOVEL SERVICE;Sim
RJ;Queimados;MOVEL SERVICE;Sim
RJ;Quissamã;CONECTA CARGO;Não
RJ;Rio das Ostras;MOVEL SERVICE;Sim
RJ;Rio de Janeiro;MOVEL SERVICE;Sim
RJ;São Gonçalo;MOVEL SERVICE;Sim
RJ;São João de Meriti;MOVEL SERVICE;Sim
RJ;São João de Meriti;MOVEL SERVICE;Sim
RJ;São José de Ubá;CONECTA CARGO;Não
RJ;São José do Vale do Rio Preto;RIO - BULKYLOG;Não
RJ;São Pedro da Aldeia;MOVEL SERVICE;Sim
RJ;São Sebastião do Alto;MOVEL SERVICE;Sim
RJ;Saquarema;MOVEL SERVICE;Sim
RJ;Seropédica;MOVEL SERVICE;Sim
RJ;Sumidouro;MOVEL SERVICE;Sim
RJ;Tanguá;MOVEL SERVICE;Sim
RJ;Varre-Sai;CONECTA CARGO;Não
RJ;Varre-Sai;RIO - BULKYLOG;Não
RJ;Volta Redonda;MOVEL SERVICE;Sim
RJ;Volta Redonda;MOVEL SERVICE;Sim
RN;Acari;MG - DOMINALOG;Não
RN;Açu;MG - DOMINALOG;Não
RN;Afonso Bezerra;MG - DOMINALOG;Não
RN;Água Nova;MG - DOMINALOG;Não
RN;Alexandria;MG - DOMINALOG;Não
RN;Almino Afonso;MG - DOMINALOG;Não
RN;Alto do Rodrigues;MG - DOMINALOG;Não
RN;Angicos;MG - DOMINALOG;Não
RN;Antônio Martins;MG - DOMINALOG;Não
RN;Apodi;MG - DOMINALOG;Não
RN;Areia Branca;MG - DOMINALOG;Não
RN;Arez;MG - DOMINALOG;Não
RN;Baía Formosa;MG - DOMINALOG;Não
RN;Santana do Matos;MG - DOMINALOG;Não
RN;Baraúna;MG - DOMINALOG;Não
RN;Barcelona;MG - DOMINALOG;Não
RN;Bento Fernandes;MG - DOMINALOG;Não
RN;Boa Saúde;MG - DOMINALOG;Não
RN;Bodó;MG - DOMINALOG;Não
RN;Bom Jesus;MG - DOMINALOG;Não
RN;Brejinho;MG - DOMINALOG;Não
RN;Caiçara do Norte;MG - DOMINALOG;Não
RN;Caiçara do Rio do Vento;MG - DOMINALOG;Não
RN;Caicó;MG - DOMINALOG;Não
RN;Campo Grande;MG - DOMINALOG;Não
RN;Campo Redondo;MG - DOMINALOG;Não
RN;Canguaretama;MG - DOMINALOG;Não
RN;Caraúbas;MG - DOMINALOG;Não
RN;Carnaúba dos Dantas;MG - DOMINALOG;Não
RN;Carnaubais;MG - DOMINALOG;Não
RN;Ceará-Mirim;MG - DOMINALOG;Não
RN;Cerro Corá;MG - DOMINALOG;Não
RN;Coronel Ezequiel;MG - DOMINALOG;Não
RN;Coronel João Pessoa;MG - DOMINALOG;Não
RN;Cruzeta;MG - DOMINALOG;Não
RN;Currais Novos;MG - DOMINALOG;Não
RN;Doutor Severiano;MG - DOMINALOG;Não
RN;Encanto;MG - DOMINALOG;Não
RN;Equador;MG - DOMINALOG;Não
RN;Espírito Santo;MG - DOMINALOG;Não
RN;Paraú;MG - DOMINALOG;Não
RN;Extremoz;MG - DOMINALOG;Não
RN;Felipe Guerra;MG - DOMINALOG;Não
RN;Fernando Pedroza;MG - DOMINALOG;Não
RN;Lajes;MG - DOMINALOG;Não
RN;Florânia;MG - DOMINALOG;Não
RN;Francisco Dantas;MG - DOMINALOG;Não
RN;Frutuoso Gomes;MG - DOMINALOG;Não
RN;Galinhos;MG - DOMINALOG;Não
RN;Taipu;MG - DOMINALOG;Não
RN;Goianinha;MG - DOMINALOG;Não
RN;Governador Dix-Sept Rosado;MG - DOMINALOG;Não
RN;Grossos;MG - DOMINALOG;Não
RN;Guamaré;MG - DOMINALOG;Não
RN;Ielmo Marinho;MG - DOMINALOG;Não
RN;São Gonçalo do Amarante;MG - DOMINALOG;Não
RN;Ipanguaçu;MG - DOMINALOG;Não
RN;São José do Campestre;MG - DOMINALOG;Não
RN;Ipueira;MG - DOMINALOG;Não
RN;Itajá;MG - DOMINALOG;Não
RN;Itaú;MG - DOMINALOG;Não
RN;Jaçanã;MG - DOMINALOG;Não
RN;Jandaíra;MG - DOMINALOG;Não
RN;Janduís;MG - DOMINALOG;Não
RN;Japi;MG - DOMINALOG;Não
RN;Jardim de Angicos;MG - DOMINALOG;Não
RN;Jardim de Piranhas;MG - DOMINALOG;Não
RN;Jardim do Seridó;MG - DOMINALOG;Não
RN;João Câmara;MG - DOMINALOG;Não
RN;João Dias;MG - DOMINALOG;Não
RN;José da Penha;MG - DOMINALOG;Não
RN;Jucurutu;MG - DOMINALOG;Não
RN;Jundiá;MG - DOMINALOG;Não
RN;Lagoa D'Anta;MG - DOMINALOG;Não
RN;Lagoa de Pedras;MG - DOMINALOG;Não
RN;Lagoa de Velhos;MG - DOMINALOG;Não
RN;Lagoa Nova;MG - DOMINALOG;Não
RN;Lagoa Salgada;MG - DOMINALOG;Não
RN;Lajes Pintadas;MG - DOMINALOG;Não
RN;Lucrécia;MG - DOMINALOG;Não
RN;Luís Gomes;MG - DOMINALOG;Não
RN;Macaíba;MG - DOMINALOG;Não
RN;Macau;MG - DOMINALOG;Não
RN;Major Sales;MG - DOMINALOG;Não
RN;Marcelino Vieira;MG - DOMINALOG;Não
RN;Martins;MG - DOMINALOG;Não
RN;Tenente Ananias;MG - DOMINALOG;Não
RN;Maxaranguape;MG - DOMINALOG;Não
RN;Messias Targino;MG - DOMINALOG;Não
RN;Montanhas;MG - DOMINALOG;Não
RN;Monte Alegre;MG - DOMINALOG;Não
RN;Monte das Gameleiras;MG - DOMINALOG;Não
RN;Mossoró;MG - DOMINALOG;Não
RN;Natal;MG - DOMINALOG;Não
RN;Nísia Floresta;MG - DOMINALOG;Não
RN;Nova Cruz;MG - DOMINALOG;Não
RN;Olho-D'Água do Borges;MG - DOMINALOG;Não
RN;Ouro Branco;MG - DOMINALOG;Não
RN;Paraná;MG - DOMINALOG;Não
RN;Parazinho;MG - DOMINALOG;Não
RN;Parelhas;MG - DOMINALOG;Não
RN;Parnamirim;MG - DOMINALOG;Não
RN;Passa e Fica;MG - DOMINALOG;Não
RN;Passagem;MG - DOMINALOG;Não
RN;Patu;MG - DOMINALOG;Não
RN;Pau dos Ferros;MG - DOMINALOG;Não
RN;Pedra Grande;MG - DOMINALOG;Não
RN;Pedra Preta;MG - DOMINALOG;Não
RN;Pedro Avelino;MG - DOMINALOG;Não
RN;Pedro Velho;MG - DOMINALOG;Não
RN;Pendências;MG - DOMINALOG;Não
RN;Pilões;MG - DOMINALOG;Não
RN;Poço Branco;MG - DOMINALOG;Não
RN;Portalegre;MG - DOMINALOG;Não
RN;Porto do Mangue;MG - DOMINALOG;Não
RN;Pureza;MG - DOMINALOG;Não
RN;Rafael Fernandes;MG - DOMINALOG;Não
RN;Rafael Godeiro;MG - DOMINALOG;Não
RN;Riacho da Cruz;MG - DOMINALOG;Não
RN;Riacho de Santana;MG - DOMINALOG;Não
RN;Riachuelo;MG - DOMINALOG;Não
RN;Rio do Fogo;MG - DOMINALOG;Não
RN;Rodolfo Fernandes;MG - DOMINALOG;Não
RN;Ruy Barbosa;MG - DOMINALOG;Não
RN;Santa Cruz;MG - DOMINALOG;Não
RN;Santa Maria;MG - DOMINALOG;Não
RN;Santana do Seridó;MG - DOMINALOG;Não
RN;Santo Antônio;MG - DOMINALOG;Não
RN;São Bento do Norte;MG - DOMINALOG;Não
RN;São Bento do Trairi;MG - DOMINALOG;Não
RN;São Fernando;MG - DOMINALOG;Não
RN;São Francisco do Oeste;MG - DOMINALOG;Não
RN;São João do Sabugi;MG - DOMINALOG;Não
RN;São José de Mipibu;MG - DOMINALOG;Não
RN;São José do Seridó;MG - DOMINALOG;Não
RN;São Miguel;MG - DOMINALOG;Não
RN;São Miguel do Gostoso;MG - DOMINALOG;Não
RN;São Paulo do Potengi;MG - DOMINALOG;Não
RN;São Pedro;MG - DOMINALOG;Não
RN;São Rafael;MG - DOMINALOG;Não
RN;São Tomé;MG - DOMINALOG;Não
RN;São Vicente;MG - DOMINALOG;Não
RN;Senador Elói de Souza;MG - DOMINALOG;Não
RN;Senador Georgino Avelino;MG - DOMINALOG;Não
RN;Serra Caiada;MG - DOMINALOG;Não
RN;Sítio Novo;MG - DOMINALOG;Não
RN;Serra de São Bento;MG - DOMINALOG;Não
RN;Serra do Mel;MG - DOMINALOG;Não
RN;Serra Negra do Norte;MG - DOMINALOG;Não
RN;Serrinha;MG - DOMINALOG;Não
RN;Serrinha dos Pintos;MG - DOMINALOG;Não
RN;Severiano Melo;MG - DOMINALOG;Não
RN;Taboleiro Grande;MG - DOMINALOG;Não
RN;Tangará;MG - DOMINALOG;Não
RN;Tenente Laurentino Cruz;MG - DOMINALOG;Não
RN;Tibau;MG - DOMINALOG;Não
RN;Tibau do Sul;MG - DOMINALOG;Não
RN;Timbaúba dos Batistas;MG - DOMINALOG;Não
RN;Touros;MG - DOMINALOG;Não
RN;Triunfo Potiguar;MG - DOMINALOG;Não
RN;Umarizal;MG - DOMINALOG;Não
RN;Upanema;MG - DOMINALOG;Não
RN;Várzea;MG - DOMINALOG;Não
RN;Venha-Ver;MG - DOMINALOG;Não
RN;Vera Cruz;MG - DOMINALOG;Não
RN;Viçosa;MG - DOMINALOG;Não
RN;Vila Flor;MG - DOMINALOG;Não
RS;Aceguá;MG - DOMINALOG;Não
RS;São Luiz Gonzaga;MG - DOMINALOG;Não
RS;Água Santa;MG - DOMINALOG;Não
RS;Agudo;MG - DOMINALOG;Não
RS;Ajuricaba;MG - DOMINALOG;Não
RS;Rio Pardo;MG - DOMINALOG;Não
RS;Alecrim;MG - DOMINALOG;Não
RS;Alegrete;MG - DOMINALOG;Não
RS;Alegria;MG - DOMINALOG;Não
RS;Ibirubá;MG - DOMINALOG;Não
RS;Almirante Tamandaré do Sul;MG - DOMINALOG;Não
RS;Alpestre;MG - DOMINALOG;Não
RS;Alto Alegre;MG - DOMINALOG;Não
RS;Pedro Osório;MG - DOMINALOG;Não
RS;Ijuí;MG - DOMINALOG;Não
RS;Alto Feliz;MG - DOMINALOG;Não
RS;Santa Cruz do Sul;MG - DOMINALOG;Não
RS;Ronda Alta;MG - DOMINALOG;Não
RS;Três Passos;MG - DOMINALOG;Não
RS;Alvorada;KMAN MOVEIS;Sim
RS;Amaral Ferrador;MG - DOMINALOG;Não
RS;Ametista do Sul;MG - DOMINALOG;Não
RS;André da Rocha;MG - DOMINALOG;Não
RS;Anta Gorda;MG - DOMINALOG;Não
RS;Coronel Bicaco;MG - DOMINALOG;Não
RS;Antônio Prado;MG - DOMINALOG;Não
RS;Arambaré;MG - DOMINALOG;Não
RS;Araricá;GRAVATAI - BULK;Não
RS;Aratiba;MG - DOMINALOG;Não
RS;Carlos Barbosa;MG - DOMINALOG;Não
RS;Erval Seco;MG - DOMINALOG;Não
RS;Barão;GRAVATAI - BULK;Não
RS;Arroio do Meio;MG - DOMINALOG;Não
RS;Arroio do Padre;MG - DOMINALOG;Não
RS;Arroio do Sal;GRAVATAI - BULK;Não
RS;Santa Maria;MG - DOMINALOG;Não
RS;Arroio do Tigre;MG - DOMINALOG;Não
RS;Arroio dos Ratos;MG - DOMINALOG;Não
RS;Arroio Grande;MG - DOMINALOG;Não
RS;Selbach;MG - DOMINALOG;Não
RS;Santa Vitória do Palmar;MG - DOMINALOG;Não
RS;Arvorezinha;MG - DOMINALOG;Não
RS;Santo Ângelo;MG - DOMINALOG;Não
RS;Sarandi;MG - DOMINALOG;Não
RS;Augusto Pestana;MG - DOMINALOG;Não
RS;Áurea;MG - DOMINALOG;Não
RS;Espumoso;MG - DOMINALOG;Não
RS;São Gabriel;MG - DOMINALOG;Não
RS;Palmares do Sul;MG - DOMINALOG;Não
RS;Bagé;MG - DOMINALOG;Não
RS;Gaurama;MG - DOMINALOG;Não
RS;Balneário Pinhal;MG - DOMINALOG;Não
RS;Camaquã;MG - DOMINALOG;Não
RS;Barão de Cotegipe;MG - DOMINALOG;Não
RS;Barão do Triunfo;MG - DOMINALOG;Não
RS;Barra do Guarita;MG - DOMINALOG;Não
RS;Maquiné;MG - DOMINALOG;Não
RS;Barra do Quaraí;MG - DOMINALOG;Não
RS;Barra do Ribeiro;MG - DOMINALOG;Não
RS;Barra do Rio Azul;MG - DOMINALOG;Não
RS;Barra Funda;MG - DOMINALOG;Não
RS;Barracão;MG - DOMINALOG;Não
RS;Cachoeira do Sul;MG - DOMINALOG;Não
RS;Barros Cassal;MG - DOMINALOG;Não
RS;Herval;MG - DOMINALOG;Não
RS;Machadinho;MG - DOMINALOG;Não
RS;Passo Fundo;MG - DOMINALOG;Não
RS;Segredo;MG - DOMINALOG;Não
RS;São Francisco de Assis;MG - DOMINALOG;Não
RS;Benjamin Constant do Sul;MG - DOMINALOG;Não
RS;Bento Gonçalves;GRAVATAI - BULK;Não
RS;Rolante;KMAN MOVEIS;Sim
RS;Salvador do Sul;GRAVATAI - BULK;Não
RS;São Lourenço do Sul;MG - DOMINALOG;Não
RS;Boa Vista das Missões;MG - DOMINALOG;Não
RS;Boa Vista do Buricá;MG - DOMINALOG;Não
RS;Boa Vista do Cadeado;MG - DOMINALOG;Não
RS;Boa Vista do Incra;MG - DOMINALOG;Não
RS;Boa Vista do Sul;MG - DOMINALOG;Não
RS;Chapada;MG - DOMINALOG;Não
RS;São José do Norte;MG - DOMINALOG;Não
RS;Caçapava do Sul;MG - DOMINALOG;Não
RS;Bom Jesus;MG - DOMINALOG;Não
RS;Bom Princípio;MG - DOMINALOG;Não
RS;Bom Progresso;MG - DOMINALOG;Não
RS;Cambará do Sul;MG - DOMINALOG;Não
RS;Eldorado do Sul;KMAN MOVEIS;Sim
RS;Bom Retiro do Sul;MG - DOMINALOG;Não
RS;General Câmara;MG - DOMINALOG;Não
RS;Boqueirão do Leão;MG - DOMINALOG;Não
RS;Maçambará;MG - DOMINALOG;Não
RS;Bossoroca;MG - DOMINALOG;Não
RS;Candelária;MG - DOMINALOG;Não
RS;Braga;MG - DOMINALOG;Não
RS;Brochier;GRAVATAI - BULK;Não
RS;Butiá;MG - DOMINALOG;Não
RS;Tavares;MG - DOMINALOG;Não
RS;Cacequi;MG - DOMINALOG;Não
RS;Cachoeirinha;KMAN MOVEIS;Sim
RS;Cacique Doble;MG - DOMINALOG;Não
RS;Nova Alvorada;MG - DOMINALOG;Não
RS;Caibaté;MG - DOMINALOG;Não
RS;Caiçara;MG - DOMINALOG;Não
RS;Camargo;MG - DOMINALOG;Não
RS;Campestre da Serra;MG - DOMINALOG;Não
RS;Campina das Missões;MG - DOMINALOG;Não
RS;Saldanha Marinho;MG - DOMINALOG;Não
RS;Campinas do Sul;MG - DOMINALOG;Não
RS;Campo Bom;KMAN MOVEIS;Sim
RS;Progresso;MG - DOMINALOG;Não
RS;Mato Castelhano;MG - DOMINALOG;Não
RS;Campo Novo;MG - DOMINALOG;Não
RS;Fontoura Xavier;MG - DOMINALOG;Não
RS;Rosário do Sul;MG - DOMINALOG;Não
RS;Nova Hartz;KMAN MOVEIS;Sim
RS;Campos Borges;MG - DOMINALOG;Não
RS;Giruá;MG - DOMINALOG;Não
RS;Cândido Godói;MG - DOMINALOG;Não
RS;Candiota;MG - DOMINALOG;Não
RS;Canela;GRAVATAI - BULK;Não
RS;Canguçu;MG - DOMINALOG;Não
RS;Nova Palma;MG - DOMINALOG;Não
RS;Canoas;KMAN MOVEIS;Sim
RS;Canudos do Vale;MG - DOMINALOG;Não
RS;Capão Bonito do Sul;MG - DOMINALOG;Não
RS;Salto do Jacuí;MG - DOMINALOG;Não
RS;Capão da Canoa;GRAVATAI - BULK;Não
RS;Lagoa Vermelha;MG - DOMINALOG;Não
RS;Capão do Cipó;MG - DOMINALOG;Não
RS;Capão do Leão;MG - DOMINALOG;Não
RS;Capela de Santana;KMAN MOVEIS;Sim
RS;Constantina;MG - DOMINALOG;Não
RS;Capitão;MG - DOMINALOG;Não
RS;Capivari do Sul;MG - DOMINALOG;Não
RS;Pantano Grande;MG - DOMINALOG;Não
RS;Erechim;MG - DOMINALOG;Não
RS;Tenente Portela;MG - DOMINALOG;Não
RS;Caraá;MG - DOMINALOG;Não
RS;Carazinho;MG - DOMINALOG;Não
RS;Carlos Gomes;MG - DOMINALOG;Não
RS;Casca;MG - DOMINALOG;Não
RS;Horizontina;MG - DOMINALOG;Não
RS;Pelotas;MG - DOMINALOG;Não
RS;Caseiros;MG - DOMINALOG;Não
RS;Frederico Westphalen;MG - DOMINALOG;Não
RS;Catuípe;MG - DOMINALOG;Não
RS;São Vicente do Sul;MG - DOMINALOG;Não
RS;Caxias do Sul;GRAVATAI - BULK;Não
RS;São Francisco de Paula;GRAVATAI - BULK;Não
RS;Centenário;MG - DOMINALOG;Não
RS;Venâncio Aires;MG - DOMINALOG;Não
RS;Cerrito;MG - DOMINALOG;Não
RS;São Sepé;MG - DOMINALOG;Não
RS;Tuparendi;MG - DOMINALOG;Não
RS;Cerro Branco;MG - DOMINALOG;Não
RS;São Pedro do Sul;MG - DOMINALOG;Não
RS;Cerro Grande;MG - DOMINALOG;Não
RS;Cerro Grande do Sul;MG - DOMINALOG;Não
RS;Cerro Largo;MG - DOMINALOG;Não
RS;Jaquirana;MG - DOMINALOG;Não
RS;Charqueadas;MG - DOMINALOG;Não
RS;Charrua;MG - DOMINALOG;Não
RS;Chiapetta;MG - DOMINALOG;Não
RS;Santo Antônio da Patrulha;MG - DOMINALOG;Não
RS;Chuí;MG - DOMINALOG;Não
RS;Chuvisca;MG - DOMINALOG;Não
RS;Cidreira;KMAN MOVEIS;Sim
RS;Ciríaco;MG - DOMINALOG;Não
RS;Mata;MG - DOMINALOG;Não
